Interference and Diffraction Data File Mon, Mar 25, 2024 2:42 PM
Sensor Position (Meters)	Light Intensity (Volts)
-0.07072	0.00674
-0.07072	0.00706
-0.07072	0.00771
-0.07078	0.00706
-0.07078	0.00271
-0.07078	0.00626
-0.07083	0.00593
-0.07083	0.00642
-0.07089	0.00416
-0.07089	0.00610
-0.07089	0.00851
-0.07094	0.01125
-0.07094	0.00851
-0.07094	0.00948
-0.07100	0.01173
-0.07100	0.01238
-0.07100	0.01060
-0.07105	0.01286
-0.07105	0.01286
-0.07105	0.01527
-0.07111	0.01898
-0.07111	0.01817
-0.07111	0.01721
-0.07117	0.01511
-0.07117	0.01882
-0.07117	0.01447
-0.07122	0.01286
-0.07122	0.01624
-0.07128	0.01689
-0.07128	0.01592
-0.07128	0.01544
-0.07133	0.01527
-0.07133	0.01077
-0.07133	0.01544
-0.07139	0.01495
-0.07139	0.01141
-0.07139	0.01270
-0.07144	0.01028
-0.07144	0.01286
-0.07150	0.01060
-0.07150	0.01431
-0.07150	0.01205
-0.07155	0.01576
-0.07155	0.01640
-0.07155	0.01978
-0.07161	0.02172
-0.07161	0.02156
-0.07161	0.02123
-0.07167	0.02510
-0.07167	0.03251
-0.07167	0.03428
-0.07172	0.03943
-0.07172	0.04265
-0.07172	0.04877
-0.07178	0.05570
-0.07178	0.06069
-0.07178	0.06665
-0.07183	0.07406
-0.07183	0.08678
-0.07183	0.08984
-0.07189	0.09596
-0.07189	0.10015
-0.07189	0.11158
-0.07194	0.12108
-0.07194	0.12688
-0.07194	0.13848
-0.07200	0.15120
-0.07200	0.16022
-0.07200	0.16698
-0.07205	0.17729
-0.07205	0.18373
-0.07211	0.19339
-0.07211	0.20032
-0.07211	0.20177
-0.07217	0.20692
-0.07217	0.21530
-0.07217	0.21803
-0.07222	0.22174
-0.07222	0.22431
-0.07222	0.22818
-0.07228	0.22931
-0.07228	0.22866
-0.07228	0.22963
-0.07233	0.22528
-0.07233	0.22705
-0.07239	0.22431
-0.07239	0.22125
-0.07239	0.21562
-0.07244	0.21530
-0.07244	0.20547
-0.07244	0.20161
-0.07250	0.19839
-0.07250	0.19017
-0.07250	0.18373
-0.07255	0.17375
-0.07255	0.16601
-0.07255	0.15877
-0.07261	0.15007
-0.07261	0.13896
-0.07261	0.12930
-0.07267	0.12253
-0.07267	0.11528
-0.07267	0.10401
-0.07267	0.09435
-0.07272	0.08775
-0.07272	0.08098
-0.07278	0.07373
-0.07278	0.06230
-0.07278	0.05586
-0.07283	0.04781
-0.07283	0.04201
-0.07283	0.03154
-0.07289	0.02832
-0.07289	0.02526
-0.07289	0.02107
-0.07294	0.02236
-0.07294	0.01914
-0.07300	0.02075
-0.07300	0.01721
-0.07300	0.01495
-0.07305	0.01608
-0.07305	0.01785
-0.07305	0.02107
-0.07311	0.02043
-0.07311	0.02397
-0.07311	0.02462
-0.07317	0.02429
-0.07317	0.02703
-0.07317	0.02800
-0.07322	0.03170
-0.07322	0.03557
-0.07322	0.03847
-0.07328	0.04459
-0.07328	0.04990
-0.07328	0.05376
-0.07333	0.06037
-0.07333	0.06729
-0.07339	0.07245
-0.07339	0.07390
-0.07339	0.08066
-0.07344	0.08630
-0.07344	0.09548
-0.07344	0.09854
-0.07350	0.10369
-0.07350	0.11078
-0.07350	0.11319
-0.07350	0.11432
-0.07355	0.11706
-0.07355	0.11512
-0.07355	0.12221
-0.07361	0.11834
-0.07361	0.11625
-0.07367	0.11561
-0.07367	0.11303
-0.07367	0.10836
-0.07372	0.10530
-0.07372	0.10288
-0.07372	0.10015
-0.07378	0.09789
-0.07378	0.09064
-0.07383	0.08887
-0.07383	0.08517
-0.07383	0.07728
-0.07389	0.07277
-0.07389	0.07003
-0.07389	0.06536
-0.07394	0.05747
-0.07394	0.05441
-0.07394	0.04813
-0.07400	0.04265
-0.07400	0.03975
-0.07400	0.03283
-0.07405	0.03154
-0.07405	0.03009
-0.07405	0.02365
-0.07411	0.02123
-0.07411	0.01801
-0.07411	0.01705
-0.07417	0.01366
-0.07417	0.01769
-0.07422	0.00690
-0.07422	0.00771
-0.07422	0.00336
-0.07428	0.00207
-0.07428	-0.00019
-0.07428	-0.00212
-0.07428	-0.00308
-0.07433	0.00046
-0.07433	-0.00421
-0.07433	-0.00711
-0.07439	-0.00453
-0.07439	-0.00856
-0.07444	-0.00357
-0.07444	-0.00325
-0.07444	-0.00486
-0.07450	-0.00631
-0.07450	-0.00389
-0.07450	-0.00743
-0.07455	-0.00808
-0.07455	-0.00792
-0.07461	-0.00743
-0.07461	-0.00212
-0.07461	-0.00550
-0.07467	-0.00759
-0.07467	-0.00373
-0.07467	-0.00550
-0.07472	-0.00421
-0.07472	-0.00341
-0.07472	-0.00550
-0.07478	-0.00614
-0.07478	-0.00759
-0.07478	-0.00872
-0.07483	-0.00534
-0.07483	-0.00405
-0.07489	-0.00695
-0.07489	-0.00775
-0.07489	-0.00775
-0.07494	-0.00566
-0.07494	-0.00614
-0.07494	-0.00341
-0.07500	-0.00598
-0.07500	-0.00534
-0.07500	-0.00695
-0.07505	-0.00453
-0.07505	-0.00582
-0.07505	-0.00614
-0.07511	-0.00743
-0.07511	-0.00453
-0.07511	-0.00775
-0.07517	-0.00695
-0.07517	-0.00421
-0.07517	-0.00711
-0.07522	-0.00711
-0.07522	-0.00598
-0.07522	-0.00598
-0.07528	-0.00341
-0.07528	-0.00759
-0.07528	-0.00196
-0.07533	-0.00212
-0.07533	-0.00341
-0.07539	-0.00421
-0.07539	-0.00727
-0.07539	-0.00566
-0.07544	-0.00598
-0.07544	-0.00067
-0.07544	-0.00421
-0.07550	-0.00373
-0.07550	-0.00775
-0.07550	-0.00308
-0.07555	-0.00695
-0.07555	-0.00292
-0.07561	-0.00212
-0.07561	-0.00115
-0.07561	-0.00292
-0.07567	-0.00212
-0.07567	-0.00775
-0.07567	-0.00631
-0.07572	-0.00147
-0.07572	-0.00260
-0.07572	-0.00598
-0.07578	-0.00502
-0.07578	-0.00308
-0.07578	-0.00341
-0.07583	-0.00373
-0.07583	-0.00695
-0.07583	-0.00405
-0.07589	-0.00276
-0.07589	-0.00453
-0.07589	-0.00598
-0.07594	-0.00308
-0.07594	0.00239
-0.07600	0.00126
-0.07600	0.00384
-0.07600	0.00610
-0.07605	0.00722
-0.07605	0.00738
-0.07605	0.00593
-0.07611	0.01077
-0.07611	0.01077
-0.07617	0.01334
-0.07617	0.01077
-0.07617	0.01850
-0.07622	0.02156
-0.07622	0.02301
-0.07622	0.02284
-0.07628	0.02429
-0.07628	0.02848
-0.07628	0.03170
-0.07633	0.02832
-0.07633	0.03315
-0.07633	0.03589
-0.07639	0.03798
-0.07639	0.03621
-0.07644	0.03653
-0.07644	0.03798
-0.07644	0.04217
-0.07650	0.04475
-0.07650	0.04716
-0.07650	0.04265
-0.07655	0.04233
-0.07655	0.04684
-0.07655	0.04845
-0.07661	0.04684
-0.07661	0.04378
-0.07661	0.04684
-0.07667	0.04523
-0.07667	0.04620
-0.07667	0.04571
-0.07672	0.04636
-0.07672	0.03814
-0.07678	0.03959
-0.07678	0.03879
-0.07678	0.03669
-0.07678	0.03637
-0.07683	0.03347
-0.07683	0.03299
-0.07689	0.03251
-0.07689	0.02832
-0.07689	0.02623
-0.07694	0.02687
-0.07694	0.02590
-0.07694	0.02059
-0.07700	0.01962
-0.07700	0.01447
-0.07705	0.01495
-0.07705	0.01334
-0.07705	0.01141
-0.07711	0.00674
-0.07711	0.00835
-0.07711	0.00062
-0.07717	0.00384
-0.07717	0.00207
-0.07717	-0.00067
-0.07722	-0.00325
-0.07722	-0.00147
-0.07728	-0.00325
-0.07728	-0.00695
-0.07728	-0.00470
-0.07733	-0.00228
-0.07733	-0.00341
-0.07733	-0.00518
-0.07739	-0.00824
-0.07739	-0.00631
-0.07739	-0.00534
-0.07744	-0.00502
-0.07744	-0.00582
-0.07750	-0.00180
-0.07750	0.00094
-0.07750	0.00142
-0.07755	0.00320
-0.07755	0.00352
-0.07755	0.00239
-0.07761	0.00126
-0.07761	0.00320
-0.07761	0.00771
-0.07767	0.00915
-0.07767	0.01205
-0.07767	0.01350
-0.07772	0.01254
-0.07772	0.01737
-0.07778	0.01785
-0.07778	0.01930
-0.07778	0.01801
-0.07783	0.01995
-0.07783	0.01769
-0.07783	0.02059
-0.07789	0.02075
-0.07789	0.02011
-0.07794	0.02381
-0.07794	0.02284
-0.07794	0.02284
-0.07800	0.01995
-0.07800	0.02156
-0.07800	0.01785
-0.07805	0.02236
-0.07805	0.01930
-0.07811	0.01399
-0.07811	0.01753
-0.07811	0.01721
-0.07817	0.01914
-0.07817	0.01334
-0.07817	0.01544
-0.07822	0.01399
-0.07822	0.01286
-0.07822	0.01302
-0.07828	0.00754
-0.07828	0.00851
-0.07833	0.00626
-0.07833	0.00223
-0.07833	0.00271
-0.07839	0.00368
-0.07839	0.00175
-0.07839	0.00046
-0.07844	0.00014
-0.07844	0.00094
-0.07844	-0.00389
-0.07850	-0.00196
-0.07850	-0.00534
-0.07850	-0.00357
-0.07855	-0.00405
-0.07855	-0.00647
-0.07855	-0.01049
-0.07861	-0.00566
-0.07861	-0.00808
-0.07867	-0.00808
-0.07867	-0.01371
-0.07867	-0.01114
-0.07872	-0.00985
-0.07872	-0.00872
-0.07872	-0.01098
-0.07878	-0.01420
-0.07878	-0.01371
-0.07883	-0.01259
-0.07883	-0.01275
-0.07883	-0.01114
-0.07889	-0.00824
-0.07889	-0.00985
-0.07889	-0.01130
-0.07894	-0.00792
-0.07894	-0.01017
-0.07900	-0.01210
-0.07900	-0.01114
-0.07900	-0.00840
-0.07905	-0.01065
-0.07905	-0.01210
-0.07905	-0.01178
-0.07911	-0.00695
-0.07911	-0.01017
-0.07911	-0.00727
-0.07917	-0.00904
-0.07917	-0.01468
-0.07917	-0.01114
-0.07922	-0.00840
-0.07922	-0.00792
-0.07928	-0.00792
-0.07928	-0.01468
-0.07928	-0.01130
-0.07933	-0.00904
-0.07933	-0.00727
-0.07933	-0.00792
-0.07939	-0.01307
-0.07939	-0.01210
-0.07939	-0.01114
-0.07944	-0.01017
-0.07944	-0.01323
-0.07944	-0.01291
-0.07950	-0.00953
-0.07950	-0.00969
-0.07950	-0.01065
-0.07955	-0.00775
-0.07955	-0.00792
-0.07961	-0.00647
-0.07961	-0.01146
-0.07961	-0.01130
-0.07967	-0.00920
-0.07967	-0.01001
-0.07967	-0.01291
-0.07972	-0.00969
-0.07972	-0.00888
-0.07978	-0.01049
-0.07978	-0.00920
-0.07978	-0.01355
-0.07983	-0.01291
-0.07983	-0.00695
-0.07983	-0.00759
-0.07989	-0.00953
-0.07989	-0.01162
-0.07989	-0.01130
-0.07994	-0.01065
-0.07994	-0.00969
-0.07994	-0.01210
-0.08000	-0.01017
-0.08000	-0.01065
-0.08005	-0.01226
-0.08005	-0.01001
-0.08005	-0.01049
-0.08011	-0.01259
-0.08011	-0.01484
-0.08011	-0.01001
-0.08017	-0.01081
-0.08017	-0.00534
-0.08017	-0.00985
-0.08022	-0.00953
-0.08022	-0.01098
-0.08022	-0.00888
-0.08022	-0.01017
-0.08028	-0.01146
-0.08028	-0.01114
-0.08033	-0.01049
-0.08033	-0.00679
-0.08033	-0.00904
-0.08039	-0.00920
-0.08039	-0.00872
-0.08039	-0.00550
-0.08044	-0.00115
-0.08044	-0.00759
-0.08050	-0.00759
-0.08050	-0.00212
-0.08050	-0.00276
-0.08055	-0.00486
-0.08055	-0.00373
-0.08055	0.00142
-0.08061	0.00159
-0.08061	0.00513
-0.08061	-0.00164
-0.08067	0.00030
-0.08067	0.00078
-0.08067	0.00626
-0.08072	0.00352
-0.08072	0.00175
-0.08072	0.00287
-0.08078	0.00497
-0.08078	0.00271
-0.08083	0.00078
-0.08083	0.00577
-0.08083	0.00239
-0.08089	0.00400
-0.08089	0.00497
-0.08089	0.00642
-0.08094	0.00513
-0.08094	0.00545
-0.08094	0.00529
-0.08100	0.00432
-0.08100	0.00706
-0.08100	0.00690
-0.08105	0.00400
-0.08105	0.00771
-0.08111	0.00593
-0.08111	0.00642
-0.08111	0.00159
-0.08117	-0.00228
-0.08117	-0.00196
-0.08117	0.00561
-0.08122	0.00642
-0.08122	-0.00228
-0.08128	-0.00131
-0.08128	-0.00502
-0.08128	-0.00244
-0.08133	-0.00196
-0.08133	-0.00196
-0.08133	-0.00308
-0.08139	-0.00502
-0.08139	-0.00711
-0.08139	-0.00598
-0.08144	-0.00486
-0.08144	-0.00840
-0.08144	-0.00663
-0.08150	-0.00888
-0.08150	-0.01033
-0.08155	-0.01001
-0.08155	-0.00969
-0.08155	-0.00775
-0.08161	-0.00727
-0.08161	-0.00695
-0.08161	-0.00937
-0.08167	-0.01098
-0.08167	-0.00953
-0.08167	-0.00582
-0.08172	-0.00808
-0.08172	-0.00582
-0.08172	-0.01307
-0.08178	-0.00953
-0.08178	-0.00598
-0.08178	-0.01098
-0.08183	-0.00840
-0.08183	-0.00969
-0.08183	-0.00325
-0.08189	-0.00341
-0.08189	-0.00727
-0.08189	-0.00566
-0.08194	-0.00325
-0.08194	-0.00308
-0.08194	-0.00534
-0.08200	-0.00067
-0.08200	-0.00051
-0.08200	0.00030
-0.08205	-0.00341
-0.08205	-0.00470
-0.08205	-0.00067
-0.08211	0.00062
-0.08211	-0.00115
-0.08211	0.00271
-0.08217	0.00110
-0.08217	0.00175
-0.08217	0.00448
-0.08222	0.00271
-0.08222	0.00078
-0.08228	0.00014
-0.08228	0.00142
-0.08228	0.00159
-0.08233	-0.00019
-0.08233	0.00014
-0.08233	-0.00115
-0.08239	0.00255
-0.08239	0.00159
-0.08239	0.00191
-0.08244	-0.00019
-0.08244	0.00014
-0.08244	-0.00196
-0.08250	0.00062
-0.08250	-0.00373
-0.08250	-0.00325
-0.08255	-0.00357
-0.08255	-0.00083
-0.08255	-0.00228
-0.08261	-0.00502
-0.08261	-0.00308
-0.08261	-0.00647
-0.08267	-0.01065
-0.08267	-0.00647
-0.08267	-0.00711
-0.08272	-0.00824
-0.08272	-0.00679
-0.08272	-0.00856
-0.08278	-0.00792
-0.08278	-0.01114
-0.08278	-0.01226
-0.08283	-0.01081
-0.08283	-0.00953
-0.08283	-0.00663
-0.08289	-0.00647
-0.08289	-0.01162
-0.08294	-0.01114
-0.08294	-0.01017
-0.08294	-0.00711
-0.08300	-0.01081
-0.08300	-0.01226
-0.08300	-0.01194
-0.08305	-0.00953
-0.08305	-0.00582
-0.08305	-0.01291
-0.08311	-0.00840
-0.08311	-0.00743
-0.08317	-0.00792
-0.08317	-0.00775
-0.08317	-0.01146
-0.08322	-0.01146
-0.08322	-0.00937
-0.08322	-0.01178
-0.08328	-0.01162
-0.08328	-0.00904
-0.08328	-0.00759
-0.08333	-0.01130
-0.08333	-0.00792
-0.08333	-0.00840
-0.08339	-0.00792
-0.08339	-0.01194
-0.08339	-0.01323
-0.08344	-0.00566
-0.08344	-0.00759
-0.08344	-0.00872
-0.08350	-0.00598
-0.08350	-0.01114
-0.08350	-0.01387
-0.08355	-0.01033
-0.08355	-0.01291
-0.08355	-0.00856
-0.08361	-0.00743
-0.08361	-0.00888
-0.08361	-0.00888
-0.08367	-0.01226
-0.08367	-0.01243
-0.08372	-0.01339
-0.08372	-0.00727
-0.08372	-0.00614
-0.08378	-0.01033
-0.08378	-0.01275
-0.08378	-0.01017
-0.08383	-0.00969
-0.08383	-0.00824
-0.08383	-0.00969
-0.08389	-0.01226
-0.08389	-0.00904
-0.08389	-0.01081
-0.08394	-0.01243
-0.08394	-0.01371
-0.08400	-0.00711
-0.08400	-0.01146
-0.08400	-0.00888
-0.08405	-0.01098
-0.08405	-0.01226
-0.08405	-0.00953
-0.08411	-0.00808
-0.08411	-0.01081
-0.08411	-0.01130
-0.08417	-0.00937
-0.08417	-0.00695
-0.08417	-0.00969
-0.08422	-0.00937
-0.08422	-0.01001
-0.08422	-0.00920
-0.08428	-0.00550
-0.08428	-0.00775
-0.08428	-0.01114
-0.08433	-0.01210
-0.08433	-0.01114
-0.08433	-0.00824
-0.08439	-0.00904
-0.08439	-0.00824
-0.08439	-0.01162
-0.08444	-0.00679
-0.08444	-0.00792
-0.08450	-0.01049
-0.08450	-0.01033
-0.08450	-0.00985
-0.08455	-0.00937
-0.08455	-0.00695
-0.08455	-0.00308
-0.08461	-0.01098
-0.08461	-0.01114
-0.08461	-0.00743
-0.08467	-0.00663
-0.08467	-0.00808
-0.08472	-0.00453
-0.08472	-0.00792
-0.08472	-0.00953
-0.08478	-0.00276
-0.08478	-0.00582
-0.08478	-0.00582
-0.08483	-0.00759
-0.08483	-0.00115
-0.08483	-0.00824
-0.08489	-0.00453
-0.08489	-0.00260
-0.08489	-0.00534
-0.08494	-0.00502
-0.08494	-0.00115
-0.08500	-0.00840
-0.08500	-0.00308
-0.08500	-0.00341
-0.08500	-0.00244
-0.08505	-0.00276
-0.08505	-0.00002
-0.08505	-0.00002
-0.08511	-0.00212
-0.08511	-0.00308
-0.08511	0.00046
-0.08517	0.00030
-0.08517	-0.00598
-0.08522	-0.00083
-0.08522	0.00159
-0.08522	-0.00341
-0.08528	-0.00051
-0.08528	-0.00276
-0.08528	-0.00357
-0.08533	-0.00180
-0.08533	-0.00051
-0.08539	-0.00260
-0.08539	-0.00164
-0.08539	0.00046
-0.08544	-0.00308
-0.08544	-0.00357
-0.08544	-0.00341
-0.08550	-0.00180
-0.08550	-0.00550
-0.08550	-0.00228
-0.08555	-0.00389
-0.08555	-0.00453
-0.08555	-0.00421
-0.08561	-0.00437
-0.08561	-0.00711
-0.08567	-0.00550
-0.08567	-0.00292
-0.08567	-0.00566
-0.08572	-0.00598
-0.08572	-0.00534
-0.08572	-0.00792
-0.08578	-0.00421
-0.08578	-0.00470
-0.08578	-0.00872
-0.08583	-0.01065
-0.08583	-0.01146
-0.08583	-0.00647
-0.08589	-0.00840
-0.08589	-0.00937
-0.08589	-0.00920
-0.08594	-0.00727
-0.08594	-0.00421
-0.08594	-0.00308
-0.08600	-0.00920
-0.08600	-0.00888
-0.08605	-0.00518
-0.08605	-0.00486
-0.08605	-0.00614
-0.08611	-0.00792
-0.08611	-0.00888
-0.08611	-0.00743
-0.08617	-0.00888
-0.08617	-0.00566
-0.08617	-0.00421
-0.08622	-0.00614
-0.08622	-0.00631
-0.08628	-0.00840
-0.08628	-0.00486
-0.08628	-0.00631
-0.08633	-0.00067
-0.08633	-0.00260
-0.08633	-0.00695
-0.08639	-0.00228
-0.08639	-0.00470
-0.08639	-0.00550
-0.08644	-0.00147
-0.08644	-0.00244
-0.08650	-0.00631
-0.08650	-0.00260
-0.08650	-0.00051
-0.08655	-0.00453
-0.08655	-0.00164
-0.08655	-0.00405
-0.08661	-0.00453
-0.08661	-0.00164
-0.08661	-0.00244
-0.08667	-0.00663
-0.08667	-0.00260
-0.08667	-0.00534
-0.08672	-0.00260
-0.08672	-0.00325
-0.08672	-0.00470
-0.08678	-0.00470
-0.08678	-0.00421
-0.08678	-0.00663
-0.08683	-0.00582
-0.08683	-0.00276
-0.08683	-0.00582
-0.08689	-0.00550
-0.08689	-0.00244
-0.08694	-0.00325
-0.08694	-0.01162
-0.08694	-0.00598
-0.08700	-0.00856
-0.08700	-0.00792
-0.08700	-0.00502
-0.08705	-0.00872
-0.08705	-0.00872
-0.08711	-0.00518
-0.08711	-0.00695
-0.08711	-0.00904
-0.08717	-0.00647
-0.08717	-0.01098
-0.08717	-0.00904
-0.08722	-0.00083
-0.08722	-0.01049
-0.08722	-0.00985
-0.08728	-0.00631
-0.08728	-0.00695
-0.08733	-0.01081
-0.08733	-0.00759
-0.08733	-0.00920
-0.08739	-0.00727
-0.08739	-0.01098
-0.08739	-0.01033
-0.08744	-0.00534
-0.08744	-0.00743
-0.08744	-0.00775
-0.08750	-0.01226
-0.08750	-0.01033
-0.08750	-0.00614
-0.08755	-0.00518
-0.08755	-0.00373
-0.08755	-0.01065
-0.08761	-0.00743
-0.08761	-0.00856
-0.08761	-0.00840
-0.08767	-0.00695
-0.08767	-0.00856
-0.08772	-0.00614
-0.08772	-0.00792
-0.08772	-0.01049
-0.08778	-0.00534
-0.08778	-0.00937
-0.08783	-0.00920
-0.08783	-0.01081
-0.08783	-0.00792
-0.08789	-0.00663
-0.08789	-0.00792
-0.08789	-0.01098
-0.08794	-0.00808
-0.08794	-0.00566
-0.08800	-0.00953
-0.08800	-0.00824
-0.08800	-0.00969
-0.08805	-0.00695
-0.08805	-0.00775
-0.08805	-0.00695
-0.08811	-0.01146
-0.08811	-0.00775
-0.08811	-0.00920
-0.08817	-0.00566
-0.08817	-0.00647
-0.08822	-0.01065
-0.08822	-0.00711
-0.08822	-0.00663
-0.08828	-0.00743
-0.08828	-0.01146
-0.08828	-0.01146
-0.08833	-0.00775
-0.08833	-0.00856
-0.08833	-0.00872
-0.08839	-0.00920
-0.08839	-0.00582
-0.08839	-0.01049
-0.08844	-0.01065
-0.08844	-0.00872
-0.08844	-0.00389
-0.08850	-0.00647
-0.08850	-0.00711
-0.08855	-0.00598
-0.08855	-0.00727
-0.08855	-0.00824
-0.08861	-0.00518
-0.08861	-0.00550
-0.08861	-0.00486
-0.08867	-0.01017
-0.08867	-0.01065
-0.08872	-0.00775
-0.08872	-0.00727
-0.08872	-0.00614
-0.08878	-0.00792
-0.08878	-0.00421
-0.08883	-0.00631
-0.08883	-0.00808
-0.08883	-0.00631
-0.08889	-0.00695
-0.08889	-0.01065
-0.08889	-0.00920
-0.08894	-0.00631
-0.08894	-0.00582
-0.08894	-0.00566
-0.08900	-0.00534
-0.08900	-0.00792
-0.08905	-0.01130
-0.08905	-0.00647
-0.08905	-0.00421
-0.08911	-0.00486
-0.08911	-0.00727
-0.08911	-0.00663
-0.08917	-0.00486
-0.08917	-0.00405
-0.08917	-0.00663
-0.08922	-0.00357
-0.08922	-0.00727
-0.08928	-0.00470
-0.08928	-0.00727
-0.08928	-0.00550
-0.08933	-0.00453
-0.08933	-0.00598
-0.08933	-0.00389
-0.08939	-0.00566
-0.08939	-0.00775
-0.08939	-0.00486
-0.08944	-0.00341
-0.08944	-0.00421
-0.08944	-0.00550
-0.08950	-0.00711
-0.08950	-0.00437
-0.08950	-0.00534
-0.08955	-0.00647
-0.08955	-0.00115
-0.08961	-0.00534
-0.08961	-0.00679
-0.08961	-0.00244
-0.08967	-0.00631
-0.08967	-0.00566
-0.08967	-0.00743
-0.08972	-0.00276
-0.08972	-0.00711
-0.08978	-0.00518
-0.08978	-0.00534
-0.08978	-0.00437
-0.08983	-0.00792
-0.08983	-0.00566
-0.08983	-0.00711
-0.08989	-0.00663
-0.08989	-0.00695
-0.08989	-0.00743
-0.08994	-0.00856
-0.08994	-0.00985
-0.08994	-0.00695
-0.09000	-0.00582
-0.09000	-0.00808
-0.09000	-0.00872
-0.09005	-0.00534
-0.09005	-0.00824
-0.09005	-0.00904
-0.09011	-0.00582
-0.09011	-0.01146
-0.09011	-0.00614
-0.09017	-0.00695
-0.09017	-0.00904
-0.09017	-0.00985
-0.09022	-0.00534
-0.09022	-0.00598
-0.09022	-0.00711
-0.09028	-0.00711
-0.09028	-0.00808
-0.09033	-0.00550
-0.09033	-0.00872
-0.09033	-0.00856
-0.09039	-0.01130
-0.09039	-0.00888
-0.09039	-0.00566
-0.09044	-0.00405
-0.09044	-0.00373
-0.09044	-0.00759
-0.09050	-0.01065
-0.09050	-0.00808
-0.09055	-0.00453
-0.09055	-0.00389
-0.09055	-0.00663
-0.09061	-0.00775
-0.09061	-0.00598
-0.09061	-0.00566
-0.09067	-0.00341
-0.09067	-0.00695
-0.09067	-0.00598
-0.09072	-0.00727
-0.09072	-0.00759
-0.09072	-0.00598
-0.09078	-0.00743
-0.09078	-0.00598
-0.09083	-0.00679
-0.09083	-0.00727
-0.09083	-0.00872
-0.09089	-0.00566
-0.09089	-0.00453
-0.09089	-0.00357
-0.09094	-0.00631
-0.09094	-0.00663
-0.09094	-0.00534
-0.09100	-0.00631
-0.09100	-0.00502
-0.09100	-0.01049
-0.09105	-0.00743
-0.09105	-0.00647
-0.09105	-0.00985
-0.09111	-0.00421
-0.09111	-0.00920
-0.09117	-0.00743
-0.09117	-0.00969
-0.09117	-0.00695
-0.09122	-0.00775
-0.09122	-0.01017
-0.09122	-0.00566
-0.09128	-0.00985
-0.09128	-0.01178
-0.09128	-0.01081
-0.09133	-0.00743
-0.09133	-0.00550
-0.09139	-0.00727
-0.09139	-0.00775
-0.09139	-0.01210
-0.09144	-0.01098
-0.09144	-0.01114
-0.09144	-0.00679
-0.09150	-0.00759
-0.09150	-0.01001
-0.09150	-0.01017
-0.09155	-0.00856
-0.09155	-0.00437
-0.09161	-0.01049
-0.09161	-0.00856
-0.09161	-0.00856
-0.09167	-0.00920
-0.09167	-0.01210
-0.09167	-0.00953
-0.09172	-0.00598
-0.09172	-0.00775
-0.09172	-0.00486
-0.09178	-0.00953
-0.09178	-0.01001
-0.09178	-0.00985
-0.09183	-0.00985
-0.09183	-0.00808
-0.09183	-0.00969
-0.09183	-0.00711
-0.09189	-0.00824
-0.09189	-0.00792
-0.09194	-0.01098
-0.09194	-0.01065
-0.09194	-0.00904
-0.09200	-0.00937
-0.09200	-0.00969
-0.09200	-0.00727
-0.09205	-0.01291
-0.09205	-0.01098
-0.09211	-0.01081
-0.09211	-0.00840
-0.09211	-0.01065
-0.09217	-0.00663
-0.09217	-0.00743
-0.09217	-0.00679
-0.09222	-0.01049
-0.09222	-0.01114
-0.09222	-0.01049
-0.09228	-0.01098
-0.09228	-0.00775
-0.09228	-0.00775
-0.09233	-0.00695
-0.09233	-0.00759
-0.09233	-0.00824
-0.09239	-0.00969
-0.09239	-0.00631
-0.09244	-0.00888
-0.09244	-0.00856
-0.09244	-0.00695
-0.09250	-0.00647
-0.09250	-0.00937
-0.09250	-0.00872
-0.09255	-0.01210
-0.09255	-0.00920
-0.09255	-0.01033
-0.09261	-0.01146
-0.09261	-0.01065
-0.09261	-0.00727
-0.09267	-0.00598
-0.09267	-0.00920
-0.09267	-0.00904
-0.09267	-0.01178
-0.09272	-0.00582
-0.09272	-0.00598
-0.09278	-0.00743
-0.09278	-0.00937
-0.09278	-0.00904
-0.09283	-0.01114
-0.09283	-0.00872
-0.09283	-0.00759
-0.09289	-0.01033
-0.09289	-0.00856
-0.09294	-0.00631
-0.09294	-0.00953
-0.09294	-0.00775
-0.09300	-0.00663
-0.09300	-0.00727
-0.09300	-0.00937
-0.09305	-0.01146
-0.09305	-0.00824
-0.09305	-0.00743
-0.09311	-0.01387
-0.09311	-0.01194
-0.09311	-0.01243
-0.09317	-0.01259
-0.09317	-0.01194
-0.09322	-0.01355
-0.09322	-0.01017
-0.09322	-0.00663
-0.09328	-0.00743
-0.09328	-0.00953
-0.09328	-0.01098
-0.09333	-0.01275
-0.09333	-0.00856
-0.09333	-0.00534
-0.09339	-0.00711
-0.09339	-0.00775
-0.09339	-0.01017
-0.09344	-0.00647
-0.09344	-0.01001
-0.09344	-0.01146
-0.09350	-0.00937
-0.09350	-0.00775
-0.09350	-0.00759
-0.09355	-0.00421
-0.09355	-0.00824
-0.09355	-0.00663
-0.09361	-0.00792
-0.09361	-0.01049
-0.09361	-0.00969
-0.09367	-0.01162
-0.09367	-0.01065
-0.09372	-0.00904
-0.09372	-0.00792
-0.09372	-0.00663
-0.09378	-0.00775
-0.09378	-0.00985
-0.09378	-0.00904
-0.09383	-0.01098
-0.09383	-0.00695
-0.09383	-0.00953
-0.09389	-0.01098
-0.09389	-0.01130
-0.09394	-0.00486
-0.09394	-0.00405
-0.09394	-0.00679
-0.09400	-0.00985
-0.09400	-0.01259
-0.09400	-0.00695
-0.09405	-0.00759
-0.09405	-0.00792
-0.09405	-0.00550
-0.09411	-0.01275
-0.09411	-0.00792
